841,เส้ง
842,เสน่ห์จันทน์ขาว
843,เสน่ห์จันทน์แดง
844,เสนียด
845,เสม็ดขาว
846,เสลดพังพอน
847,เสลา
848,แสงจันทร์
849,แสนประสะ
850,แสม
851,แสมขาว
852,แสมดำ
853,แสมทะเล
854,แสมสาร
855,แสยก
856,แสลงใจ
857,แสลงพัน
858,แสลงพัน
859,โสน
860,โสมคน
861,โสมอเมริกัน
862,โส่ยซิน
863,หงอนไก่
864,หงอนไก่ทะเล
865,หงอนไก่ฝรั่ง
866,หญ้ากระต่ายจาม
867,หญ้าเกล็ดหอย
868,หญ้าขัด
869,หญ้าขัดใบป้อม
870,หญ้าขัดใบยาว
871,หญ้าไข่เหา
872,หญ้าคา
873,หญ้างวงช้าง
874,หญ้าเจ้าชู้
875,หญ้าชันกาด
876,หญ้าต้อมต๊อก
877,หญ้าตะขาบ
878,หญ้าตีนกา
879,หญ้าตีนมือตุ๊ดตู่
880,หญ้าใต้ใบ
881,หญ้าไทร
882,หญ้าน้ำดับไฟ
883,หญ้าปล้อง
884,หญ้าปักกิ่ง
885,หญ้าปากควาย
886,หญ้าไผ่
887,หญ้าฝรั่น
888,หญ้าพงพดเขา
889,หญ้าพองลม
890,หญ้าพันงูขาว
891,หญ้าพันงูแดง
892,หญ้าแพรก
893,หญ้ายอนหู
894,หญ้ายุงปัดแม่ม่าย
895,หญ้ารังกา
896,หญ้าละออง
897,หญ้าสาบแร้ง
898,หญ้าหนวดแมว
899,หญ้าหนูต้น
900,หญ้าหวาน
901,หญ้าหัวโต
902,หญ้าหูเสือ
903,หญ้าแห้วหมู
904,หนวดปลาดุก
905,หนอนตายหยาก
906,หนาดวัว
907,หนาดใหญ่
908,หนามไก่ให้
909,หนามขี้แรด
910,หนามแดง
911,หนามพรม
912,หนามเล็บแมว
913,หนุมานประสานกาย
914,หม่อน
915,หมากดิบน้ำค้าง
916,หมากแดง
917,หมากสง
918,หมากเหลือง
919,หมาตายซาก
920,หมามุ่ย
921,หมีเหม็น
922,หยี
923,หยูเฮียง
924,หล่อฮั่งก๊วย
925,หลิว
926,หว้า
927,หวายขม
928,หวายตะค้า
929,หวายตะมอย
930,หวายโป่ง
931,หวายลิง
932,หอมแดง
933,หอมปีนัง
934,หอมหัวใหญ่
935,หัวข้าวเย็นเหนือ
936,หัวผักกาด
937,หัวร้อยรู
938,หัวลิง
939,หัสคุณ
940,หัสคุณเทศ
941,หัสดำ
942,หางกระรอก
943,หางกระรอกแดง
944,หางนกยูงไทย
945,หางนกยูงฝรั่ง
946,หางนกลิง
947,หางไหล
948,หิงห้อย
949,หิงหาย
950,หิงหายใบเล็ก
951,หิรัญญิการ์
952,หูกวาง
953,หูปลาช่อน
954,เหงือกปลาหมอ
955,เหงือกปลาหมอดอกขาว
956,เหงือกปลาหมอดอกม่วง
957,เห็ดจิก
958,เห็ดหลินจือ
959,เหรียง
960,เหล่งต๋าเช่า
961,แห้ม
962,แห้วไทย
963,โหระพา
964,โหระพาช้าง
965,โหรากระบือ
966,โหราข้าวโพด
967,โหราเดือยไก่
968,โหราบอน
969,อบเชย
970,อบเชยจีน
971,อบเชยญวน
972,อบเชยต้น
973,อบเชยเถา
974,อบเชยลังกา
975,อรพิม
976,อ้อน้อย
977,อ้อยช้าง
978,อ้อยแดง
979,อัคคีทวาร
980,อังกาบ
981,อังกาบหนู
982,อัญชัน
983,อินทนิลน้ำ
984,อินทผลัม
985,อีหรุด
986,อีเหนียว
987,อึ้งเน้ย
988,อุตพิด
989,อุโลก
990,อูน
991,เอื้องดิน
992,เอื้องเพ็ดม้า
993,แอหนัง
994,ฮอมดง
995,ฮางแกง
